"","Reservoir","GTT.V..CTC.L.","brCpA","TAC.Bias","TGG.W..GTG.V.","CCG.P..TCT.S.","AGT.S..CGG.R.","TTG.Bias","AGG.Bias","TCA.Bias","UpU","NonBrApA","CGC.R..GTA.V.","brCpC","R.Bias","NonBrCpU","CAA.Bias","GGG.Bias","ACA.T..ATT.I.","brApA","GAA.Bias","TGG.W..TGA.X.","AGA.Bias","CpA","CTC.Bias","brUpU","ApC","NonBrUpG","ACA.Bias","TCT.Bias","TAA.X..AAA.K.","brUpG","UpA","NonBrCpC","GCG.Bias","NonBrApG","NonBrGpU","GpU","GTT.Bias","CpU","brUpC","brUpA","brApC","GpG","I.Bias","TTA.Bias","UpG","GGC.Bias","D.Bias","H.Bias","CGT.Bias","CpC","Y.Bias","X.Bias","ApG","GpA","GTG.Bias","ACT.Bias","T.Bias","brApG","brCpU","F.Bias","V.Bias","CCA.Bias","ATT.Bias","CTT.Bias","S.Bias","brGpC","GpC","N.Bias","W.Bias","brGpA","NonBrGpC","ApA","NonBrCpA","CTA.Bias","CTG.Bias","NonBrGpG","G.Bias","GCA.Bias","AGC.Bias","NonBrCpG","ATA.Bias","CpG","C.Bias","NonBrUpC","K.Bias","GGA.Bias","brApU","P.Bias","E.Bias","Q.Bias","M.Bias","NonBrUpU","CGA.Bias","NonBrUpA","AGT.Bias","UpC","ApU","brGpU","L.Bias","Artiodactyl","Carnivore","Fish","Galloanserae","Insect","Neoaves","Plant","Primate","Pterobat","Rodent","Vespbat"
"261","Neoaves",0.257339457,1.229400487,0.369863014,-9999,-9999,-9999,0.131086142,0.213973799,0.29,0.996068693,0.917339891,-9999,1.210874422,0.044639376,1.225314135,0.607913669,0.255813953,-0.424485749,0.930067543,0.592436975,0.705550001,0.397379913,1.284686732,0.144194757,0.81524389,0.876217483,0.846952902,0.44772118,0.2,0.705550001,1.77111383,0.758317351,0.980616965,0.087227414,0.935266365,0.931648192,0.817263849,0.315384615,1.068166921,1.447150472,0.993636587,0.823493913,1.145512623,0.079922027,0.254681648,1.182584556,0.100775194,0.049707602,0.023391813,0.082969432,1.001010048,0.028460039,0.00117,1.13908823,1.103235633,0.203846154,0.340482574,0.072709552,1.370181877,0.852854011,0.031578947,0.050682261,0.388888889,0.365853659,0.220973783,0.097465887,0.700934095,0.937207707,0.051461988,0.010916179,0.934338735,1.048126612,0.938463179,1.341415593,0.153558052,0.095505618,1.139050093,0.050292398,0.492211838,0.14,0.422888394,0.317073171,0.444339576,0.020077973,1.160644778,0.048538012,0.437984496,0.88532549,0.049122807,0.046393762,0.054191033,0.022612086,1.124221179,0.15720524,0.651783267,0.188,1.199843183,1.07038526,0.561572678,0.104093567,0,0,0,0.604852986691427,0,0,0,0,0.395147013308573,0,0
"262","Galloanserae",0.115254589,1.388519093,0.439716312,-9999,-0.045670037,1.525122161,0.160337553,0.221343874,0.23364486,0.946284088,0.958997193,-9999,1.195424196,0.054643629,1.286429695,0.510989011,0.242857143,0.668768442,0.849854967,0.474789916,0.684070209,0.359683794,1.169547527,0.185654008,0.815142727,0.844978834,0.897125639,0.316901408,0.247663551,0.684070209,1.659398523,0.786448813,0.975493924,0.12244898,0.966910341,0.889696027,0.79778963,0.171428571,1.141856101,1.23284182,1.008849249,0.652811215,1.011808881,0.074946004,0.20464135,1.171908369,0.167857143,0.053563715,0.017278618,0.09486166,1.008960028,0.030453564,0.001295896,1.132013819,1.162925684,0.357142857,0.352112676,0.061339093,1.284879454,0.977467443,0.033477322,0.060475162,0.325471698,0.293948127,0.172995781,0.092440605,0.669980062,1.003110884,0.046436285,0.008207343,1.096505442,1.145612463,0.927266391,1.090409655,0.124472574,0.151898734,0.948677785,0.060475162,0.408163265,0.158878505,0.509872214,0.357348703,0.616095054,0.0174946,1.219328295,0.049676026,0.328571429,0.915724703,0.045788337,0.051403888,0.039308855,0.024838013,1.074959488,0.122529644,0.712381445,0.154205607,1.171265609,1.097771424,0.591362325,0.10237581,0,0,0,0.797801437925042,0,0.202198562074959,0,0,0,0,0
"263","Pterobat",1.009227791,1.40435547,0.325,-9999,-9999,-9999,0.293193717,0.19047619,0.260162602,1.059191058,0.98232308,-9999,0.9754072,0.058155636,1.339501471,0.61682243,0.236180905,0.756811194,1.093701738,0.593301435,0.766511165,0.642857143,1.178243027,0.073298429,0.99127628,0.842524466,0.940606682,0.342105263,0.346883469,0.766511165,1.4939166,0.654694443,1.281518942,0.037735849,0.970719734,0.768162123,0.770757408,0.331521739,1.221849098,1.618113875,0.761056975,0.712980469,1.148228515,0.070340626,0.240837696,1.16808584,0.090452261,0.058155636,0.023539186,0.052380952,1.112258431,0.033231792,0.001384658,1.140467139,1.289223722,0.206521739,0.405263158,0.052617004,1.342300272,1.115342778,0.046247577,0.050955414,0.305882353,0.374015748,0.14921466,0.10218776,0.511297802,0.711780788,0.044032124,0.016615896,0.979724911,0.818410459,1.025092661,1.137367041,0.128272251,0.115183246,1.107613487,0.055109388,0.408805031,0.070460705,0.281215929,0.366141732,0.324629751,0.018554417,1.237444216,0.057324841,0.427135678,0.721951281,0.047078372,0.057878704,0.029631681,0.027139297,1.099909157,0.076190476,0.601279266,0.140921409,1.301830864,0.968506634,0.713943568,0.10578787,0,0,0,0,0,0,0,0,0.206967449367818,0,0.793032550632182
"264","Fish",-9999,1.498270316,0.519685039,-0.586284035,0.742089255,-9999,0.278106509,0.239583333,0.25,1.060413843,1.014231972,-9999,1.10314705,0.053978071,1.06041173,0.618320611,0.229166667,-0.070478204,0.875805329,0.552301255,0.812680631,0.416666667,1.255126026,0.121301775,0.981123213,0.892269687,1.094680881,0.483091787,0.206666667,0.812680631,1.401472132,0.585740942,1.132429916,0.084337349,0.875325257,0.811491697,0.790444398,0.22972973,1.03341432,1.304332472,0.605638189,0.718984208,1.101648034,0.058476244,0.162721893,1.212649638,0.108333333,0.058476244,0.024739949,0.057291667,1.11356467,0.035704245,0.001405679,1.051878571,1.257274978,0.256756757,0.144927536,0.058195108,1.288381145,1.073421938,0.039077875,0.062412145,0.335443038,0.317307692,0.094674556,0.084340737,0.576136775,0.733484357,0.039640146,0.019960641,1.110200774,0.781825799,0.953650529,1.161636716,0.109467456,0.233727811,1.03560731,0.067472589,0.445783133,0.173333333,0.423846953,0.254807692,0.546293037,0.017430419,1.370290761,0.061287602,0.529166667,1.058836834,0.044419455,0.067191453,0.036828788,0.0267079,1.171735854,0.15625,0.60584665,0.126666667,1.310255587,1.096101721,0.723786594,0.095023897,0.363662219814451,0,0.636337780185549,0,0,0,0,0,0,0,0
"265","Galloanserae",1.10447397,1.185666894,0.448717949,-9999,0.456691486,-9999,0.170498084,0.251121076,0.296037296,0.987065028,0.907109679,-9999,1.272878692,0.049108126,1.156234516,0.652173913,0.245535714,0.647219687,0.966489115,0.558974359,0.697441772,0.269058296,1.249010484,0.155172414,0.816363119,0.944007064,0.879262275,0.459627329,0.191142191,0.697441772,1.862578905,0.834809712,0.921772362,0.083333333,0.924750418,0.962904394,0.859920511,0.305084746,1.04743588,1.123766115,1.06714004,0.88181911,1.112983249,0.080819203,0.206896552,1.227291616,0.232142857,0.049988989,0.024884387,0.130044843,1.003225087,0.034353667,0.001321295,1.058366024,1.032819258,0.152542373,0.285714286,0.070909491,1.189711935,0.916546831,0.034573882,0.051970932,0.340909091,0.414168937,0.181992337,0.094472583,0.750290444,1.025565976,0.050429421,0.007927769,0.920961581,1.145813224,0.939892216,1.294620136,0.159003831,0.126436782,1.092827774,0.049328342,0.485507246,0.114219114,0.525784423,0.337874659,0.545865761,0.024223739,1.055379169,0.041841004,0.272321429,0.866363692,0.048447479,0.042942083,0.045584673,0.020700286,1.115514431,0.112107623,0.73775272,0.212121212,1.042631129,1.069793186,0.632723195,0.114952654,0,0,0,0.584827693262962,0,0.202794163303322,0,0,0.212378143433716,0,0
"266","Galloanserae",0.047952224,1.442512404,0.404109589,1.024979038,0.768582927,1.49064087,0.180232558,0.215246637,0.295180723,0.963639658,0.949576949,-9999,1.222924674,0.044502095,1.206487911,0.575,0.2421875,0.063407547,0.954928735,0.509505703,-9999,0.33632287,1.338139995,0.141472868,0.770141108,0.908307193,0.918998627,0.412103746,0.208835341,0.724088673,1.990160562,0.715618979,0.950990985,0.076433121,0.953007356,0.980385569,0.897208275,0.259136213,1.039274904,1.19854456,0.908433956,0.864236506,1.063627374,0.076232289,0.199612403,1.317511212,0.171875,0.052684095,0.018758731,0.107623318,0.985608988,0.029135901,0.001197366,1.05845664,1.065486238,0.26910299,0.317002882,0.069247655,1.108681283,0.808607117,0.032129316,0.060067851,0.436123348,0.379581152,0.176356589,0.099381361,0.732965117,0.969169231,0.050888046,0.010177609,0.92170653,1.067720308,0.957889585,1.330482787,0.15503876,0.147286822,0.979916888,0.051087607,0.544585987,0.142570281,0.444700005,0.303664921,0.466963357,0.017960487,1.201133675,0.052284973,0.28125,0.929080182,0.045300339,0.052484534,0.047894632,0.022949511,1.106571269,0.152466368,0.643226121,0.174698795,1.148797574,1.074649661,0.687200741,0.102973458,0,0,0,0.395748753688227,0,0.202921424519302,0,0,0.40132982179247,0,0
"267","Fish",-9999,1.478209668,0.46031746,-0.397682968,0.933971057,-9999,0.303468208,0.233830846,0.232876712,0.99747265,0.995343337,-9999,1.139396516,0.056524184,1.146199739,0.557251908,0.224489796,0.615557622,0.84381927,0.472103004,0.808410143,0.407960199,1.243261898,0.11849711,0.9723971,0.896197473,1.148734191,0.41,0.22260274,0.808410143,1.362908982,0.589692848,1.14031665,0.141104294,0.914188932,0.794045347,0.787549519,0.158139535,1.083666659,1.387634864,0.677323315,0.807180279,1.091693503,0.060742407,0.10982659,1.239322112,0.085714286,0.060742407,0.025028121,0.059701493,1.130255214,0.035433071,0.001406074,1.048268797,1.29586225,0.372093023,0.26,0.05624297,1.212089484,1.048574762,0.03768279,0.060461192,0.419753086,0.282407407,0.104046243,0.082114736,0.574216819,0.697629293,0.039088864,0.019685039,1.198470501,0.727374657,0.925582973,1.160964555,0.112716763,0.251445087,0.979361964,0.068897638,0.392638037,0.130136986,0.456723622,0.263888889,0.518991064,0.017716535,1.36397769,0.060461192,0.526530612,0.971811713,0.045556805,0.06552306,0.036839145,0.026715411,1.079184416,0.189054726,0.581907974,0.167808219,1.332126387,1.123045615,0.743005219,0.097300337,0.180448714401142,0,0.637738386443379,0,0,0,0,0,0,0.181812899155478,0
"268","Vespbat",0.625653785,1.554433221,0.394160584,0.135545492,-9999,-9999,0.25,0.331877729,0.204359673,0.975942415,0.998676752,-9999,1.117996201,0.063505269,1.291774181,0.579439252,0.304123711,0.524772359,0.933108543,0.546666667,0.791334418,0.475982533,1.139005464,0.135638298,0.937723323,0.854254098,0.980149627,0.326086957,0.36239782,0.791334418,1.300591424,0.683712561,1.214732823,0.087837838,1.066022315,0.808232722,0.833921942,0.281690141,1.228000511,1.446405,0.813388956,0.582295619,1.152752208,0.068774265,0.188829787,1.11834889,0.108247423,0.056572379,0.025235718,0.052401747,1.153575964,0.037992235,0.001386578,1.185942739,1.308147611,0.291079812,0.326086957,0.051026068,1.308387177,1.193687398,0.040488075,0.05906822,0.303571429,0.302419355,0.132978723,0.10177482,0.458862507,0.607457777,0.040765391,0.015529673,1.189790678,0.664858831,0.961664254,0.980784295,0.122340426,0.170212766,1.079178564,0.053799224,0.277027027,0.057220708,0.318767932,0.346774194,0.400922133,0.018025513,1.380862056,0.055740433,0.37628866,0.758920946,0.046589018,0.062396007,0.029672768,0.026344981,1.031909684,0.074235808,0.644927212,0.147138965,1.364995192,0.993873558,0.825375327,0.10427066,0,0,0,0,0,0,0,0,0.401706301869792,0,0.598293698130208
"269","Artiodactyl",-9999,1.551789719,0.535211268,-9999,1.629253448,-9999,0.148351648,0.230769231,0.251968504,1.162899517,1.170029842,-9999,1.056670294,0.059551077,1.075606707,0.346666667,0.217687075,-9999,0.851754925,0.48,0.769471253,0.1,1.201418317,0.225274725,0.773693947,1.098635381,0.799005847,0.304597701,0.244094488,0.769471253,2.105459236,0.689172762,1.049484698,0.141891892,0.904652502,1.048200739,0.904761471,0.371428571,1.051847183,0.877351012,1.097353596,0.919306705,1.085602422,0.05634448,0.082417582,1.281965234,0.25170068,0.050389372,0.019697664,0.238461538,1.045813643,0.032524049,0.000916,0.965707662,1.067005669,0.25,0.201149425,0.079706825,1.020543635,1.075185064,0.041227668,0.064131929,0.459016393,0.414634146,0.324175824,0.058176821,0.770626819,0.925798213,0.046724691,0.018781493,1.090270219,0.955666838,1.031195481,1.078891243,0.104395604,0.115384615,1.058139117,0.067338525,0.378378378,0.11023622,0.605648943,0.268292683,0.674023062,0.014658727,0.963229887,0.058634906,0.163265306,0.61482932,0.055886395,0.068712781,0.03435639,0.021071919,1.400704512,0.038461538,0.547725025,0.188976378,0.915347931,0.900519076,0.578259931,0.083371507,0,0.804386727191648,0,0,0,0,0,0.195613272808352,0,0,0
"270","Insect",-0.134083721,1.282504974,0.287878788,-9999,-9999,-9999,0.1724846,0.208121827,0.21529745,0.994898828,1.038610768,-9999,1.193929328,0.048343558,1.280801533,0.623529412,0.266666667,-0.882953507,0.952885883,0.539906103,0.705667172,0.527918782,1.122839245,0.156057495,0.80580797,0.817505766,0.868601098,0.356862745,0.305949008,0.705667172,1.604543938,0.723554875,1.276861905,0.048128342,1.00456839,0.797148052,0.746157387,0.385650224,1.164936778,1.545959628,0.940637915,0.792250779,1.328422337,0.068957055,0.215605749,1.160192823,0.076923077,0.050797546,0.028711656,0.050761421,1.21860664,0.032392638,0.001472393,1.132522716,1.263466302,0.147982063,0.301960784,0.062576687,1.250965837,1.010655048,0.043680982,0.054723926,0.29535865,0.398576512,0.162217659,0.086625767,0.51216212,0.673944892,0.049815951,0.01595092,1.032423613,0.732482978,0.998266445,1.079833179,0.158110883,0.135523614,1.195648465,0.047852761,0.326203209,0.065155807,0.306890101,0.270462633,0.320558316,0.014233129,1.16239153,0.056196319,0.425641026,0.877122172,0.058159509,0.052269939,0.041717791,0.020122699,1.120233907,0.126903553,0.642053327,0.124645892,1.250497107,1.049249524,0.592446992,0.119509202,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"271","Vespbat",-9999,1.623401973,0.464,-0.452382028,-0.03037458,-9999,0.261780105,0.314720812,0.226415094,1.022432679,1.015452735,-9999,1.196214611,0.054600887,1.185939917,0.491666667,0.321782178,0.810930216,0.939253296,0.32,0.790221946,0.436548223,1.174020247,0.133507853,0.894537193,0.848503463,0.999341579,0.266666667,0.296495957,0.790221946,1.390509073,0.638491021,1.208987146,0.085889571,1.143256191,0.75331631,0.801585316,0.279475983,1.164071222,1.226364435,0.759664523,0.542793911,1.137676428,0.064855876,0.154450262,1.166074292,0.148514851,0.061252772,0.023281596,0.025380711,1.188218874,0.034645233,0.00139,1.155677108,1.30118609,0.31441048,0.311111111,0.049889135,1.083873226,1.215927291,0.045454545,0.063470067,0.284883721,0.333333333,0.143979058,0.102827051,0.571706253,0.705512785,0.038525499,0.01635255,1.25744723,0.737408215,0.959677209,1.006168654,0.096858639,0.209424084,1.004399798,0.055986696,0.306748466,0.113207547,0.347990394,0.316239316,0.434728504,0.016629712,1.334782578,0.059866962,0.346534653,0.869938405,0.04767184,0.055432373,0.033259424,0.023558758,1.137404053,0.121827411,0.618138488,0.107816712,1.266547918,1.021585634,0.832688573,0.105875831,0,0.394991257978252,0,0,0,0,0,0,0,0,0.605008742021748
"272","Fish",-9999,1.95568335,0.546218487,-1.01401152,0.955161355,-9999,0.293478261,0.329059829,0.187898089,0.959576822,1.06972204,-9999,1.016204406,0.060779221,1.205110849,0.470149254,0.377682403,-9999,0.737525395,0.331932773,0.870195571,0.282051282,1.27332827,0.14673913,0.853572865,0.958080151,1.266626946,0.299578059,0.22611465,0.870195571,1.382498798,0.500495846,1.079817656,0.138888889,1.078187432,0.757847383,0.822209235,0.14159292,1.150993467,1.23121557,0.623642173,0.631431395,1.090964562,0.055064935,0.046195652,1.319226907,0.13304721,0.054805195,0.024155844,0.055555556,1.061264088,0.030909091,0.00182,1.035449863,1.253001327,0.39380531,0.244725738,0.061558442,0.882291369,1.160078671,0.034285714,0.058701299,0.272251309,0.264150943,0.114130435,0.081558442,0.613503587,0.773306015,0.040519481,0.022077922,1.432894254,0.805443588,0.928358841,0.992429736,0.073369565,0.326086957,0.935061501,0.060519481,0.293650794,0.187898089,0.457874908,0.198113208,0.544229727,0.017142857,1.332739697,0.056623377,0.321888412,0.880140163,0.04961039,0.061818182,0.034805195,0.032207792,1.097070494,0.123931624,0.489684269,0.136942675,1.257415338,1.082304742,0.923045605,0.095584416,0,0,0.799793871523505,0,0,0,0,0,0,0.200206128476495,0
"273","Plant",0.735262139,1.981350339,0.425806452,1.181647517,-9999,-9999,0.225225225,0.387254902,0.249315068,0.864714449,0.90520748,-9999,0.913926886,0.051346589,1.256553366,0.508064516,0.333333333,0.225589537,0.70855966,0.391705069,0.790565108,0.37254902,1.287249381,0.159159159,0.811810545,0.904187788,1.014230074,0.35,0.254794521,0.790565108,1.653377155,0.728349942,1.208269884,0.081218274,1.051004324,0.80310463,0.764916527,0.250996016,1.132487073,1.336506011,0.925138356,0.685345128,1.140764091,0.077271583,0.126126126,1.270258493,0.162280702,0.064183237,0.023408004,0.044117647,1.084312921,0.03901334,0.001761893,1.067390204,1.266312923,0.306772908,0.341666667,0.060407752,0.984790706,0.989428869,0.03423106,0.063176441,0.216494845,0.273615635,0.165165165,0.091870123,0.555882798,0.75861993,0.046060911,0.011578153,1.307619447,0.830876048,0.824692093,1.014584687,0.114114114,0.21021021,1.019104543,0.057387365,0.335025381,0.128767123,0.306385543,0.397394137,0.410486126,0.016612132,1.291200978,0.055373773,0.302631579,0.896451895,0.0488296,0.054618676,0.031210672,0.038258243,0.942770841,0.107843137,0.674541224,0.126027397,1.25883257,1.211758497,0.638280483,0.083815756,0,0,0,0,0,0,1,0,0,0,0
"274","Galloanserae",-9999,1.278834201,0.397163121,0.944983121,-9999,-9999,0.160784314,0.24,0.259162304,0.915177564,0.924555196,-9999,1.136020593,0.05413599,1.278865747,0.469483568,0.234375,0.250148927,0.84591894,0.5,0.683252498,0.292,1.227578559,0.145098039,0.685954174,0.877625422,0.900017865,0.346938776,0.219895288,0.683252498,1.742001521,0.830774009,0.916642818,0.120643432,0.962073667,0.890642679,0.812868172,0.182481752,1.118051579,1.207324941,1.078849611,0.795796283,1.003309754,0.068211347,0.190196078,1.209297726,0.171875,0.051537462,0.021004764,0.124,0.952310745,0.030532698,0.001299264,1.104427062,1.096928528,0.259124088,0.316326531,0.063663924,1.218698089,0.912103149,0.033997401,0.059333045,0.370558376,0.320634921,0.168627451,0.082719792,0.874514187,1.083452303,0.050454742,0.008661758,0.993013257,1.15111777,0.897522389,1.235271085,0.170588235,0.164705882,0.930741051,0.055435253,0.44772118,0.151832461,0.542208744,0.349206349,0.618500586,0.019272412,1.14060999,0.045907319,0.359375,1.010053404,0.04265916,0.04980511,0.046123863,0.024036379,1.082677032,0.144,0.75109962,0.151832461,1.111648076,1.129049603,0.625975906,0.110437419,0,0,0,0.792823023901723,0,0.207176976098277,0,0,0,0,0
"275","Artiodactyl",-9999,1.420628784,0.341317365,-0.196710294,0.754588462,-9999,0.273781903,0.182291667,0.234042553,1.109412589,1.058064435,-9999,1.018705899,0.045627376,1.095674884,0.797297297,0.209302326,-0.38800377,1.017720917,0.657657658,1.504077397,0.546875,1.218247918,0.067285383,1.016153593,0.897944533,0.934050008,0.463829787,0.285714286,0.768146083,1.659522847,0.704093012,1.296303494,0.033112583,0.766562455,0.812581621,0.736316202,0.400966184,1.00686902,1.325470299,0.936710619,0.833555059,1.228161575,0.084125475,0.343387471,1.226727942,0.097674419,0.066064639,0.023764259,0.078125,1.160531146,0.039686312,0.002138783,0.944412924,1.20011604,0.173913043,0.370212766,0.055846008,1.202998236,0.893921829,0.043013308,0.049192015,0.422857143,0.423728814,0.155452436,0.078184411,0.646747352,0.801374573,0.059410646,0.016397338,0.901410935,0.869583898,1.032961674,1.175660213,0.071925754,0.088167053,1.201311678,0.051093156,0.430463576,0.112462006,0.375837108,0.327683616,0.459684187,0.02019962,1.121818971,0.074144487,0.437209302,0.812135294,0.041587452,0.052756654,0.035171103,0.023288973,1.163107125,0.130208333,0.599412923,0.142857143,1.157502968,1.051082496,0.533966842,0.102423954,0.797163879434129,0,0.202836120565871,0,0,0,0,0,0,0,0
"276","Artiodactyl",0.139649589,1.251717113,0.333333333,-9999,-9999,-9999,0.151685393,0.284829721,0.272,0.959247593,0.891078825,-9999,1.090362751,0.056369983,1.368405263,0.591133005,0.187134503,0.259515815,0.837220262,0.614814815,0.639212178,0.585139319,1.196928946,0.080524345,0.818275682,0.913948939,0.791740402,0.504178273,0.268,0.639212178,1.641094358,0.880516248,1.222391855,0.053956835,0.950792076,0.92184604,0.796917599,0.27,1.190830187,1.364361715,1.148103552,0.963346841,1.083044508,0.081849913,0.322097378,1.102773092,0.099415205,0.054973822,0.018673647,0.037151703,1.09728095,0.033507853,0.001570681,1.179417264,1.171052602,0.216666667,0.289693593,0.062652705,1.45455548,0.986683732,0.027399651,0.052356021,0.455752212,0.29424307,0.179775281,0.087260035,0.637766889,0.840523653,0.054799302,0.011518325,0.923044273,0.952954704,0.889067209,1.228311967,0.179775281,0.086142322,1.096585588,0.059685864,0.456834532,0.1,0.285402678,0.509594883,0.361376772,0.017102967,1.206829714,0.068411867,0.453216374,0.852495495,0.039441536,0.070680628,0.035427574,0.02460733,1.061249992,0.058823529,0.75406443,0.218,1.18949965,1.061134966,0.519830994,0.093193717,0.203609721889014,0.386091990083722,0,0,0,0,0,0.216515646434262,0,0.193782641593002,0
